arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2608.11653,https://arxiv.org/abs/2608.11653,2026-08,math.CV,literature_search,lit_review,pair_supported,"However, he must acknowledge fruitful discussions with ChatGPT, which located crucial references which finally permitted the author to make some progress on this problem after many years of unsuccessful contemplation.",ChatGPT; Claude,anthropic; openai,high
2608.11653,https://arxiv.org/abs/2608.11653,2026-08,math.CV,math_checking,research_assistance,pair_supported,"After the initial draft was complete, Claude was then used to proofread and criticize this note.",ChatGPT; Claude,anthropic; openai,medium
2608.11653,https://arxiv.org/abs/2608.11653,2026-08,math.CV,vague_proof_contributions,research_assistance,reread_confirmed,"However, he must acknowledge fruitful discussions with ChatGPT, which located crucial references which finally permitted the author to make some progress on this problem after many years of unsuccessful contemplation.",ChatGPT; Claude,anthropic; openai,high
2608.11653,https://arxiv.org/abs/2608.11653,2026-08,math.CV,writing_polish,writing,pair_supported,"After the initial draft was complete, Claude was then used to proofread and criticize this note.",ChatGPT; Claude,anthropic; openai,high
2608.12844,https://arxiv.org/abs/2608.12844,2026-08,math.CV,purpose_unstated,,pair_supported,The author acknowledges the use of AI tools.,,unnamed,high
2608.17660,https://arxiv.org/abs/2608.17660,2026-08,math.CV,code_computation,code_computation,pair_supported,The models assisted with numerical exploration as well as with developing the interval-arithmetic verification scripts.,OpenAI Codex (GPT-5.6 Sol); Anthropic Claude Code (Opus 5.0),anthropic; openai,high
2608.17660,https://arxiv.org/abs/2608.17660,2026-08,math.CV,math_checking,research_assistance,pair_supported,"OpenAI Codex (GPT-5.6 Sol) as well as Anthropic Claude Code (Opus 5.0), both accessed August 2026, were used as interactive research assistants for mathematical brainstorming and proof auditing.",OpenAI Codex (GPT-5.6 Sol); Anthropic Claude Code (Opus 5.0),anthropic; openai,high
2608.17660,https://arxiv.org/abs/2608.17660,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,"OpenAI Codex (GPT-5.6 Sol) as well as Anthropic Claude Code (Opus 5.0), both accessed August 2026, were used as interactive research assistants for mathematical brainstorming and proof auditing.",OpenAI Codex (GPT-5.6 Sol); Anthropic Claude Code (Opus 5.0),anthropic; openai,high
2608.19160,https://arxiv.org/abs/2608.19160,2026-08,math.CV,code_computation,code_computation,pair_supported,"Generative-AI tools, principally OpenAI ChatGPT and Anthropic Claude, were used during the exploratory development of some algebraic reductions, for symbolic and numerical checking, assistance in developing verification code, and manuscript editing.",OpenAI ChatGPT; Anthropic Claude,anthropic; openai,high
2608.19160,https://arxiv.org/abs/2608.19160,2026-08,math.CV,math_checking,research_assistance,pair_supported,"Generative-AI tools, principally OpenAI ChatGPT and Anthropic Claude, were used during the exploratory development of some algebraic reductions, for symbolic and numerical checking, assistance in developing verification code, and manuscript editing.",OpenAI ChatGPT; Anthropic Claude,anthropic; openai,high
2608.19160,https://arxiv.org/abs/2608.19160,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,"Generative-AI tools, principally OpenAI ChatGPT and Anthropic Claude, were used during the exploratory development of some algebraic reductions, for symbolic and numerical checking, assistance in developing verification code, and manuscript editing.",OpenAI ChatGPT; Anthropic Claude,anthropic; openai,medium
2608.19160,https://arxiv.org/abs/2608.19160,2026-08,math.CV,writing_polish,writing,pair_supported,"Generative-AI tools, principally OpenAI ChatGPT and Anthropic Claude, were used during the exploratory development of some algebraic reductions, for symbolic and numerical checking, assistance in developing verification code, and manuscript editing.",OpenAI ChatGPT; Anthropic Claude,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,code_computation,code_computation,pair_supported,The exact arithmetic was also recomputed in fresh sessions and by the released deterministic script.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,literature_search,lit_review,pair_supported,GPT-5.6-sol/max was used for the focused prior-art adjudication.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,math_checking,,pair_supported,"Fresh GPT-5.5/xhigh sessions were then used for independent proof reconstruction, repair verification, and post-audit cross-checking.",GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,math_checking,,pair_supported,The exact arithmetic was also recomputed in fresh sessions and by the released deterministic script.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,other,,pair_supported,Claude Opus 5 Max later audited and reconciled the source record; this was not the initial discovery.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,specific_result_generated,substantial_research,reread_confirmed,The explicit witness and candidate proof arose in a GPT-5.5/xhigh headless quota-failover continuation.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,medium
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,statement_generated,substantial_research,reread_confirmed,The theorem statements and candidate proofs were materially generated and revised with AI systems.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,substantial_proof_contributions,substantial_research,reread_confirmed,The theorem statements and candidate proofs were materially generated and revised with AI systems.,GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.19240,https://arxiv.org/abs/2608.19240,2026-08,math.CV,substantial_proof_contributions,substantial_research,reread_confirmed,"Fresh GPT-5.5/xhigh sessions were then used for independent proof reconstruction, repair verification, and post-audit cross-checking.",GPT-5.5/xhigh; Claude Opus 5 Max; GPT-5.6-sol/max,anthropic; openai,high
2608.20216,https://arxiv.org/abs/2608.20216,2026-08,math.CV,draft_text_generated,writing,pair_supported,"AI-based tools assisted with drafting, language editing, and consistency checks; the authors take full responsibility for the manuscript.",AI-based tools,unnamed,medium
2608.20216,https://arxiv.org/abs/2608.20216,2026-08,math.CV,writing_polish,writing,pair_supported,"AI-based tools assisted with drafting, language editing, and consistency checks; the authors take full responsibility for the manuscript.",AI-based tools,unnamed,high
2608.21053,https://arxiv.org/abs/2608.21053,2026-08,math.CV,substantial_proof_contributions,substantial_research,reread_confirmed,"The initial counterexample was constructed with the \href{https://github.com/frenzymath/Rethlas}{Rethlas agent} (improved by Felix Ye), using the \texttt{gpt-5.6-sol} model.",Rethlas agent; gpt-5.6-sol,openai; other,high
2608.22777,https://arxiv.org/abs/2608.22777,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,We used GPT-5.6-sol to explore the Problems 3.38(a)--(b) in \cite{VuorinenSurvey}.,GPT-5.6-sol,openai,medium
2608.23733,https://arxiv.org/abs/2608.23733,2026-08,math.CV,draft_text_generated,writing,pair_supported,"AI-based tools assisted with drafting, language editing, and consistency checks; the authors take full responsibility for the manuscript.",,unnamed,medium
2608.23733,https://arxiv.org/abs/2608.23733,2026-08,math.CV,writing_polish,writing,pair_supported,"AI-based tools assisted with drafting, language editing, and consistency checks; the authors take full responsibility for the manuscript.",,unnamed,high
2608.24125,https://arxiv.org/abs/2608.24125,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,"We used these models for brainstorming, testing and implementing ideas, writing preliminary versions of arguments, copyediting, and proofreading.",ChatGPT-5.5 Plus; ChatGPT-5.6 Sol; Claude Opus 5; GitHub Copilot,anthropic; microsoft; openai,high
2608.24125,https://arxiv.org/abs/2608.24125,2026-08,math.CV,vague_proof_contributions,research_assistance,reread_confirmed,"We used these models for brainstorming, testing and implementing ideas, writing preliminary versions of arguments, copyediting, and proofreading.",ChatGPT-5.5 Plus; ChatGPT-5.6 Sol; Claude Opus 5; GitHub Copilot,anthropic; microsoft; openai,high
2608.24125,https://arxiv.org/abs/2608.24125,2026-08,math.CV,vague_proof_contributions,research_assistance,reread_confirmed,"Ideas generated by the aforementioned models were used in the proofs of Result~1.2, Theorem~1.3 and Theorem~4.3.",ChatGPT-5.5 Plus; ChatGPT-5.6 Sol; Claude Opus 5; GitHub Copilot,anthropic; microsoft; openai,high
2608.24125,https://arxiv.org/abs/2608.24125,2026-08,math.CV,writing_polish,writing,pair_supported,"We used these models for brainstorming, testing and implementing ideas, writing preliminary versions of arguments, copyediting, and proofreading.",ChatGPT-5.5 Plus; ChatGPT-5.6 Sol; Claude Opus 5; GitHub Copilot,anthropic; microsoft; openai,high
2608.24125,https://arxiv.org/abs/2608.24125,2026-08,math.CV,writing_polish,writing,pair_supported,GitHub Copilot was used for LaTeX autocompletion.,ChatGPT-5.5 Plus; ChatGPT-5.6 Sol; Claude Opus 5; GitHub Copilot,anthropic; microsoft; openai,high
2608.24392,https://arxiv.org/abs/2608.24392,2026-08,math.CV,literature_search,lit_review,pair_supported,"ChatGPT 5.6 and DeepSeek have been used for reference searching, proof reading and English grammer checking.",ChatGPT 5.6; DeepSeek,deepseek; openai,high
2608.24392,https://arxiv.org/abs/2608.24392,2026-08,math.CV,writing_polish,writing,pair_supported,"ChatGPT 5.6 and DeepSeek have been used for reference searching, proof reading and English grammer checking.",ChatGPT 5.6; DeepSeek,deepseek; openai,high
2608.24829,https://arxiv.org/abs/2608.24829,2026-08,math.CV,vague_proof_contributions,research_assistance,reread_confirmed,This counterexample was obtained through AI-assisted exploration under the authors' mathematical supervision and guidance.,,unnamed,high
2608.25885,https://arxiv.org/abs/2608.25885,2026-08,math.CV,literature_search,lit_review,pair_supported,"The author acknowledges the use of general-purpose large language models as an aid in documentation, bibliographic searches, and proof-checking.",general-purpose large language models,unnamed,high
2608.25885,https://arxiv.org/abs/2608.25885,2026-08,math.CV,math_checking,research_assistance,pair_supported,"The author acknowledges the use of general-purpose large language models as an aid in documentation, bibliographic searches, and proof-checking.",general-purpose large language models,unnamed,high
2608.26062,https://arxiv.org/abs/2608.26062,2026-08,math.CV,draft_text_generated,writing,pair_supported,The initial draft of the manuscript was also generated by AI and was subsequently reviewed and lightly revised by the authors.,GPT-5.6 Sol Ultra,openai,high
2608.26062,https://arxiv.org/abs/2608.26062,2026-08,math.CV,main_results_generated,substantial_research,reread_confirmed,The core mathematical construction and proof underlying this paper were generated during \href{https://chatgpt.com/s/cx_6a8c620c99308191972b12d53e3d314f}{\texttt{an autonomous run}} of GPT-5.6 Sol using OpenAI's \texttt{ultra} setting.,GPT-5.6 Sol Ultra,openai,high
2608.26365,https://arxiv.org/abs/2608.26365,2026-08,math.CV,math_checking,research_assistance,pair_supported,"A good part of their writing was itself done by humans, but several large language models, such as GPT 5.5 and 5.6 Sol, as well as Claude Opus 4.8, 5 and Fable 5 have been used to punctually expand computations, rewrite parts of sentences and proof check the manuscript.",GPT 5.5; 5.6 Sol; Claude Opus 4.8; 5; Fable 5; Lean~4,anthropic; openai,high
2608.26365,https://arxiv.org/abs/2608.26365,2026-08,math.CV,writing_polish,writing,pair_supported,"A good part of their writing was itself done by humans, but several large language models, such as GPT 5.5 and 5.6 Sol, as well as Claude Opus 4.8, 5 and Fable 5 have been used to punctually expand computations, rewrite parts of sentences and proof check the manuscript.",GPT 5.5; 5.6 Sol; Claude Opus 4.8; 5; Fable 5; Lean~4,anthropic; openai,high
2608.26916,https://arxiv.org/abs/2608.26916,2026-08,math.CV,math_checking,research_assistance,pair_supported,"The author used the GPT-5.6 Plus version Sol model, for proof exploration and consistency checks during the development of this work.",GPT-5.6 Plus version Sol model,openai,medium
2608.26916,https://arxiv.org/abs/2608.26916,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,"The author used the GPT-5.6 Plus version Sol model, for proof exploration and consistency checks during the development of this work.",GPT-5.6 Plus version Sol model,openai,high
2608.26916,https://arxiv.org/abs/2608.26916,2026-08,math.CV,vague_proof_contributions,research_assistance,reread_confirmed,"In particular, the author thanks GPT for helping to flesh out many of the ideas and technical details in Section \ref{sec 4}.",GPT-5.6 Plus version Sol model,openai,medium
2608.29451,https://arxiv.org/abs/2608.29451,2026-08,math.CV,proof_ideas,research_assistance,reread_confirmed,The tools were used to explore and test possible proof strategies and to assist with editing the exposition.,OpenAI’s ChatGPT,openai,high
2608.29451,https://arxiv.org/abs/2608.29451,2026-08,math.CV,writing_polish,writing,pair_supported,The tools were used to explore and test possible proof strategies and to assist with editing the exposition.,OpenAI’s ChatGPT,openai,high
2608.30153,https://arxiv.org/abs/2608.30153,2026-08,math.CV,substantial_proof_contributions,substantial_research,reread_confirmed,"The idea that the role of plurisupported currents in a K\""ahler class (whose existence remains unclear) could be played by currents supported on a Lebesgue nullset (which can be easily constructed) was discovered during discussions with ChatGPT.",ChatGPT,openai,medium
2608.00457,https://arxiv.org/abs/2608.00457,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"At an earlier stage of this study, a suggestion generated by GPT-5.5 Pro \cite{OpenAIGPT55Pro} led us to test the corrected algebraic reductions by a brute-force Gr\""obner-basis calculation for the case of balanced BTP fourfold with non-zero constant Chern holomorphic sectional curvature.",GPT-5.5 Pro,openai,high
2608.01037,https://arxiv.org/abs/2608.01037,2026-08,math.DG,other,,pair_supported,"During the preparation of this manuscript, the author used ChatGPT and Claude for language editing and for discussing possible formulations, presentations, and future research directions.",ChatGPT; Claude,anthropic; openai,high
2608.01037,https://arxiv.org/abs/2608.01037,2026-08,math.DG,writing_polish,writing,pair_supported,"During the preparation of this manuscript, the author used ChatGPT and Claude for language editing and for discussing possible formulations, presentations, and future research directions.",ChatGPT; Claude,anthropic; openai,high
2608.02120,https://arxiv.org/abs/2608.02120,2026-08,math.DG,code_computation,code_computation,pair_supported,ChatGPT 5.6 Sol was used to assist in discovering the algebraic symmetrization in Appendix C.4 and in producing the TikZ code for Figure~\ref{fig:generators}.,ChatGPT 5.6 Sol,openai,high
2608.02120,https://arxiv.org/abs/2608.02120,2026-08,math.DG,figures_media,,pair_supported,ChatGPT 5.6 Sol was used to assist in discovering the algebraic symmetrization in Appendix C.4 and in producing the TikZ code for Figure~\ref{fig:generators}.,ChatGPT 5.6 Sol,openai,high
2608.02120,https://arxiv.org/abs/2608.02120,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,This part contains the most involved computation. The argument was found with the assistance of ChatGPT 5.6 Sol.,ChatGPT 5.6 Sol,openai,high
2608.03815,https://arxiv.org/abs/2608.03815,2026-08,math.DG,math_checking,research_assistance,pair_supported,ChatGPT 5.6 Sol was also used to identify gaps in an earlier version of the manuscript and to assist with grammar correction.,ChatGPT 5.6 Sol,openai,high
2608.03815,https://arxiv.org/abs/2608.03815,2026-08,math.DG,writing_polish,writing,pair_supported,ChatGPT 5.6 Sol was also used to identify gaps in an earlier version of the manuscript and to assist with grammar correction.,ChatGPT 5.6 Sol,openai,high
2608.04553,https://arxiv.org/abs/2608.04553,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,The authors obtained \cref{thm:distance} and then developed the overall strategy for the proofs of Theorem~\ref{thm:T2} --- the main body of Theorem~\ref{thm:A} --- prior to any involvement of AI in the proofs. AI was subsequently used to assist in generating certain technical details.,AI,unnamed,medium
2608.04729,https://arxiv.org/abs/2608.04729,2026-08,math.DG,math_checking,research_assistance,pair_supported,"During the preparation of this paper, the author used ChatGPT Pro (GPT-5.6 Thinking, OpenAI) and DeepSeek-V3.1 (DeepSeek) to improve the grammar and readability of the text and to assist in checking calculations.","ChatGPT Pro (GPT-5.6 Thinking, OpenAI); DeepSeek-V3.1 (DeepSeek)",deepseek; openai,high
2608.04729,https://arxiv.org/abs/2608.04729,2026-08,math.DG,writing_polish,writing,pair_supported,"During the preparation of this paper, the author used ChatGPT Pro (GPT-5.6 Thinking, OpenAI) and DeepSeek-V3.1 (DeepSeek) to improve the grammar and readability of the text and to assist in checking calculations.","ChatGPT Pro (GPT-5.6 Thinking, OpenAI); DeepSeek-V3.1 (DeepSeek)",deepseek; openai,high
2608.04952,https://arxiv.org/abs/2608.04952,2026-08,math.DG,code_computation,code_computation,pair_supported,"In addition to assistance with exposition and manuscript organization, it was used interactively in the development and refinement of mathematical arguments, in exploring possible proof strategies, in identifying potential gaps and hidden assumptions, in checking calculations and logical dependencies, in formulating and auditing auxiliary results, and in assisting with computational and \LaTeX{} aspects of the work.",OpenAI's ChatGPT,openai,high
2608.04952,https://arxiv.org/abs/2608.04952,2026-08,math.DG,math_checking,research_assistance,pair_supported,"In addition to assistance with exposition and manuscript organization, it was used interactively in the development and refinement of mathematical arguments, in exploring possible proof strategies, in identifying potential gaps and hidden assumptions, in checking calculations and logical dependencies, in formulating and auditing auxiliary results, and in assisting with computational and \LaTeX{} aspects of the work.",OpenAI's ChatGPT,openai,high
2608.04952,https://arxiv.org/abs/2608.04952,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"In addition to assistance with exposition and manuscript organization, it was used interactively in the development and refinement of mathematical arguments, in exploring possible proof strategies, in identifying potential gaps and hidden assumptions, in checking calculations and logical dependencies, in formulating and auditing auxiliary results, and in assisting with computational and \LaTeX{} aspects of the work.",OpenAI's ChatGPT,openai,high
2608.04952,https://arxiv.org/abs/2608.04952,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,"In addition to assistance with exposition and manuscript organization, it was used interactively in the development and refinement of mathematical arguments, in exploring possible proof strategies, in identifying potential gaps and hidden assumptions, in checking calculations and logical dependencies, in formulating and auditing auxiliary results, and in assisting with computational and \LaTeX{} aspects of the work.",OpenAI's ChatGPT,openai,high
2608.04952,https://arxiv.org/abs/2608.04952,2026-08,math.DG,writing_polish,writing,pair_supported,"Parts of the exposition and manuscript preparation benefited from discussions with OpenAI's ChatGPT, which was used as an interactive assistant for mathematical exposition, proofreading, and structural suggestions.",OpenAI's ChatGPT,openai,high
2608.05128,https://arxiv.org/abs/2608.05128,2026-08,math.DG,draft_text_generated,writing,pair_supported,"The authors used OpenAI's ChatGPT, including the GPT-5.5 and GPT-5.6 models, as an aid in drafting and polishing portions of the exposition and for exploratory discussion of preliminary ideas and possible proof strategies formulated by the authors.",OpenAI's ChatGPT; GPT-5.5; GPT-5.6,openai,medium
2608.05128,https://arxiv.org/abs/2608.05128,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"The authors used OpenAI's ChatGPT, including the GPT-5.5 and GPT-5.6 models, as an aid in drafting and polishing portions of the exposition and for exploratory discussion of preliminary ideas and possible proof strategies formulated by the authors.",OpenAI's ChatGPT; GPT-5.5; GPT-5.6,openai,high
2608.05128,https://arxiv.org/abs/2608.05128,2026-08,math.DG,writing_polish,writing,pair_supported,"The authors used OpenAI's ChatGPT, including the GPT-5.5 and GPT-5.6 models, as an aid in drafting and polishing portions of the exposition and for exploratory discussion of preliminary ideas and possible proof strategies formulated by the authors.",OpenAI's ChatGPT; GPT-5.5; GPT-5.6,openai,high
2608.08193,https://arxiv.org/abs/2608.08193,2026-08,math.DG,math_checking,research_assistance,pair_supported,"After completion of the initial draft, AI tools were used only to improve the language and presentation and to assist in identifying possible typographical, expository, and logical issues.",AI tools,unnamed,high
2608.08193,https://arxiv.org/abs/2608.08193,2026-08,math.DG,writing_polish,writing,pair_supported,"After completion of the initial draft, AI tools were used only to improve the language and presentation and to assist in identifying possible typographical, expository, and logical issues.",AI tools,unnamed,high
2608.08665,https://arxiv.org/abs/2608.08665,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"The core idea of Theorem \ref{thm tech 1} arose in discussions with ChatGPT 5.6 Sol on the 25th of July, 2026.",ChatGPT 5.6 Sol,openai,high
2608.08777,https://arxiv.org/abs/2608.08777,2026-08,math.DG,literature_search,lit_review,pair_supported,"When I started this project, AI was primarily an editing tool and useful for literature searches.",OpenAI's ChatGPT,openai,medium
2608.08777,https://arxiv.org/abs/2608.08777,2026-08,math.DG,math_checking,research_assistance,pair_supported,"OpenAI's ChatGPT was used extensively as an interactive mathematical assistant to develop and refine proof arguments, explore alternative approaches, test potential counterexamples, identify hidden assumptions and possible gaps, perform repeated mathematical consistency audits, and assist with the organization and exposition of the manuscript.",OpenAI's ChatGPT,openai,high
2608.08777,https://arxiv.org/abs/2608.08777,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"OpenAI's ChatGPT was used extensively as an interactive mathematical assistant to develop and refine proof arguments, explore alternative approaches, test potential counterexamples, identify hidden assumptions and possible gaps, perform repeated mathematical consistency audits, and assist with the organization and exposition of the manuscript.",OpenAI's ChatGPT,openai,high
2608.08777,https://arxiv.org/abs/2608.08777,2026-08,math.DG,substantial_proof_contributions,research_assistance,reread_confirmed,"OpenAI's ChatGPT was used extensively as an interactive mathematical assistant to develop and refine proof arguments, explore alternative approaches, test potential counterexamples, identify hidden assumptions and possible gaps, perform repeated mathematical consistency audits, and assist with the organization and exposition of the manuscript.",OpenAI's ChatGPT,openai,high
2608.08777,https://arxiv.org/abs/2608.08777,2026-08,math.DG,writing_polish,writing,pair_supported,"OpenAI's ChatGPT was used extensively as an interactive mathematical assistant to develop and refine proof arguments, explore alternative approaches, test potential counterexamples, identify hidden assumptions and possible gaps, perform repeated mathematical consistency audits, and assist with the organization and exposition of the manuscript.",OpenAI's ChatGPT,openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,draft_text_generated,writing,pair_supported,"AI tools were used to explore possible proof arguments, assist with \LaTeX, and help draft and revise portions of the exposition.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,medium
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,literature_search,lit_review,pair_supported,"We also used AI tools to help with finding stronger existing results to apply, simplification of proofs/exposition, and verification of results.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,math_checking,,pair_supported,"We also used AI tools to help with finding stronger existing results to apply, simplification of proofs/exposition, and verification of results.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,math_checking,,pair_supported,"In order to deal with the discontinuity of the VR kernels, AI tools were used to refine the domain / kernel replacement lemmas in~\Cref{lem:kappa_domain_replacement} and \Cref{sssec:tangent_space_reduction}. In particular, it identified a previous gap, and suggested~\Cref{lem:codiff_uniform_I_bound}.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,proof_ideas,substantial_research,reread_confirmed,"AI tools were used to explore possible proof arguments, assist with \LaTeX, and help draft and revise portions of the exposition.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,proof_ideas,substantial_research,reread_confirmed,"For the codifferential proof, the authors began by using an orthogonal projection of the Euclidean center of mass as a center $z(\by)$ for the base simplex in~\Cref{ssec:off_diagonal}. AI tools suggested the use of Karcher means~\cite{karcher_riemannian_1977}, which simplified some of the proofs.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"The authors began the project by using ambient Gaussian kernels, for instance in~\cite{belkin_towards_2008}. AI tools suggested the use of more general kernels, by generalizing those of~\cite{garcia_trillos_error_2020,calder_improved_2022}, which resolved some issues in the codifferential convergence.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,medium
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"The authors proved a preliminary version of~\Cref{thm:main_uc}, and AI tools were used to refine the statement by suggesting a stronger concentration inequality (the Bernstein bound used), and the use of the geometric $U$-kernel (\Cref{ssec:uc_geometric_kernel}) which allowed us to apply an additional symmetry argument to improve the rates.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,medium
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"The general outline of the proof of~\Cref{thm:main_codiff} was developed in collaboration with AI tools, by adapting the proof of~\Cref{thm:main_uc}. In particular, AI tools suggested the variation of the trace formula in~\Cref{lem:codiff_moment_trace}.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"In order to deal with the discontinuity of the VR kernels, AI tools were used to refine the domain / kernel replacement lemmas in~\Cref{lem:kappa_domain_replacement} and \Cref{sssec:tangent_space_reduction}. In particular, it identified a previous gap, and suggested~\Cref{lem:codiff_uniform_I_bound}.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,medium
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,vague_proof_contributions,substantial_research,reread_confirmed,"For the development of proofs, we would often begin with fairly specific questions\footnote{Much of the work on this project was done between June 2025 - June 2026, and the reasoning capabilities of AI tools have changed quite a lot during this period.} about how to prove a certain lemma / result. We would then use this as an outline to write a proof on our own, and then iterate back and forth with the AI tool to refine the result.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,vague_proof_contributions,substantial_research,reread_confirmed,"AI tools were used to aid in the development of the proofs in~\Cref{sec:rips_laplacian,ssec:rips_topology}.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,writing_polish,writing,pair_supported,"AI tools were used to explore possible proof arguments, assist with \LaTeX, and help draft and revise portions of the exposition.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11137,https://arxiv.org/abs/2608.11137,2026-08,math.DG,writing_polish,writing,pair_supported,"We also used AI tools to help with finding stronger existing results to apply, simplification of proofs/exposition, and verification of results.",OpenAI's ChatGPT (non-Pro); Anthropic's Claude; latest ChatGPT Pro models; OpenAI's Codex,anthropic; openai,high
2608.11517,https://arxiv.org/abs/2608.11517,2026-08,math.DG,main_results_generated,substantial_research,reread_confirmed,"This paper describes results that were obtained by ChatGPT 5.6 Pro over a series of chats, without significant assistance from the authors. We have checked and reworked the proof but the fundamental strategy remains close to the original output.",ChatGPT 5.6 Pro,openai,high
2608.13451,https://arxiv.org/abs/2608.13451,2026-08,math.DG,code_computation,code_computation,pair_supported,"Claude provided not only critical analytic computations (following many exploratory numerical ones) but also several key ideas that I had no hand in generating (at least in their original forms), including \ref{single-arc_reduction}---simplifying the proof of \ref{m=2}---and \ref{iop-qop_equiv} together with \ref{single_crossing}---essential to the proof of \ref{k=3}.",Claude Fable 5; Claude Opus 4.8,anthropic,medium
2608.13451,https://arxiv.org/abs/2608.13451,2026-08,math.DG,figures_media,,pair_supported,Figure \ref{fig:levels} was composed by Claude.,Claude Fable 5; Claude Opus 4.8,anthropic,high
