arxiv_id,url,month,field,tool,vendor,quote
2608.14396,https://arxiv.org/abs/2608.14396,2026-08,math.OC,Kimi Code,other,"Furthermore, we also test the recent Kimi Code with Kimi K3 model without the Codex candidate or project-specific route guidance; along a different path it produces an exact locally attracting period-\(23\) certificate, convertible to an equivalent all-identity instance."
2608.14396,https://arxiv.org/abs/2608.14396,2026-08,math.OC,Kimi K3,other,"Furthermore, we also test the recent Kimi Code with Kimi K3 model without the Codex candidate or project-specific route guidance; along a different path it produces an exact locally attracting period-\(23\) certificate, convertible to an equivalent all-identity instance."
2608.15214,https://arxiv.org/abs/2608.15214,2026-08,math.OC,ChatGpt,openai,The authors used ChatGpt for editing and proofreading.
2608.16009,https://arxiv.org/abs/2608.16009,2026-08,math.OC,GPT 5.6 Sol,openai,"The proof was first obtained by Gemini 3.1 pro, while GPT 5.6 Sol was later used to produce a much simpler proof by making the core observation that Lemma \ref{lem:potential} does not require strong convexity."
2608.16009,https://arxiv.org/abs/2608.16009,2026-08,math.OC,Gemini 3.1 pro,google,"The proof was first obtained by Gemini 3.1 pro, while GPT 5.6 Sol was later used to produce a much simpler proof by making the core observation that Lemma \ref{lem:potential} does not require strong convexity."
2608.16610,https://arxiv.org/abs/2608.16610,2026-08,math.OC,GPT-5.6,openai,GPT-5.6 was used as an auxiliary tool in developing the lower-bound construction.
2608.16799,https://arxiv.org/abs/2608.16799,2026-08,math.OC,GPT-5.5 Pro,openai,The author used GPT-5.5 Pro during the preparation of this work.
2608.16836,https://arxiv.org/abs/2608.16836,2026-08,math.OC,OpenAI,openai,OpenAI and open-weight language models are also used in polishing the writing in this paper.
2608.16836,https://arxiv.org/abs/2608.16836,2026-08,math.OC,OpenAI 5.6 (Sol) model,openai,"The OpenAI 5.6 (Sol) model is used in proving Proposition \ref{prop:family-II-sdr}, finding SOS decompositions in Theorem \ref{thm:PisSOS}, the conic combinations in Propositions \ref{prop:open-axis-hyperbola}, \ref{prop:corner-hyperbola}."
2608.16836,https://arxiv.org/abs/2608.16836,2026-08,math.OC,open-weight language models,,OpenAI and open-weight language models are also used in polishing the writing in this paper.
2608.17222,https://arxiv.org/abs/2608.17222,2026-08,math.OC,ChatGPT-5,openai,We acknowledge the assistance of ChatGPT-5 for language editing and stylistic improvements.
2608.18282,https://arxiv.org/abs/2608.18282,2026-08,math.OC,ChatGPT (OpenAI),openai,During the preparation of this work the authors used Claude (Anthropic) and ChatGPT (OpenAI) in order to assist with the aspects of the numerical implementation and to improve the language and readability of the manuscript.
2608.18282,https://arxiv.org/abs/2608.18282,2026-08,math.OC,Claude (Anthropic),anthropic,During the preparation of this work the authors used Claude (Anthropic) and ChatGPT (OpenAI) in order to assist with the aspects of the numerical implementation and to improve the language and readability of the manuscript.
2608.18288,https://arxiv.org/abs/2608.18288,2026-08,math.OC,ChatGPT,openai,"Generative AI tools were used throughout the preparation of this work, including frontier models from Anthropic (Claude) and OpenAI (ChatGPT)."
2608.18288,https://arxiv.org/abs/2608.18288,2026-08,math.OC,Claude,anthropic,"Generative AI tools were used throughout the preparation of this work, including frontier models from Anthropic (Claude) and OpenAI (ChatGPT)."
2608.18676,https://arxiv.org/abs/2608.18676,2026-08,math.OC,large language model assistants,,"During the preparation of this work, the authors used large language model assistants to support proof idea generation, proofreading, and code writing for numerical examples."
2608.18769,https://arxiv.org/abs/2608.18769,2026-08,math.OC,Codex,openai,"The authors acknowledge the use of Codex and OpenAI's ChatGPT for editing and polishing text and tables for spelling, grammar, and stylistic improvements."
2608.18769,https://arxiv.org/abs/2608.18769,2026-08,math.OC,OpenAI's ChatGPT,openai,"The authors acknowledge the use of Codex and OpenAI's ChatGPT for editing and polishing text and tables for spelling, grammar, and stylistic improvements."
2608.19074,https://arxiv.org/abs/2608.19074,2026-08,math.OC,ChatGPT 5.6 (Sol),openai,"This manuscript was prepared with assistance from ChatGPT 5.6 (Sol) and Gemini 3.1 Pro (DeepThink) for brainstorming, language editing, and LaTeX assistance."
2608.19074,https://arxiv.org/abs/2608.19074,2026-08,math.OC,Gemini 3.1 Pro (DeepThink),google,"This manuscript was prepared with assistance from ChatGPT 5.6 (Sol) and Gemini 3.1 Pro (DeepThink) for brainstorming, language editing, and LaTeX assistance."
2608.19847,https://arxiv.org/abs/2608.19847,2026-08,math.OC,Generative AI,unnamed,Generative AI assisted manuscript preparation and parts of the mathematical and computational work.
2608.19847,https://arxiv.org/abs/2608.19847,2026-08,math.OC,Lean~4,,We formally verify all theoretical results in the manuscript using Lean~4 and manually check that each formal statement faithfully represents its natural-language counterpart.
2608.20996,https://arxiv.org/abs/2608.20996,2026-08,math.OC,BERTopic,,"Using BERTopic, we first extract semantically coherent topics from a large-scale Weibo dataset collected using openly available API tools."
2608.20996,https://arxiv.org/abs/2608.20996,2026-08,math.OC,bert-base-chinese,,"Weibo posts were embedded with bert-base-chinese, dimension-reduced by PCA, and clustered with HDBSCAN; salient keywords were extracted via C-TF-IDF and manually labelled to define agent strategies."
2608.21574,https://arxiv.org/abs/2608.21574,2026-08,math.OC,Claude,anthropic,"This paper was drafted with AI writing assistance (Claude, Anthropic)."
2608.21708,https://arxiv.org/abs/2608.21708,2026-08,math.OC,Generative AI,unnamed,Generative AI assisted manuscript preparation and parts of the mathematical and computational work.
2608.22589,https://arxiv.org/abs/2608.22589,2026-08,math.OC,Google Gemini,google,The authors acknowledge the use of Google Gemini and OpenAI's ChatGPT to assist in verifying the mathematical logic and streamlining the algebraic derivations of the proofs.
2608.22589,https://arxiv.org/abs/2608.22589,2026-08,math.OC,OpenAI's ChatGPT,openai,The authors acknowledge the use of Google Gemini and OpenAI's ChatGPT to assist in verifying the mathematical logic and streamlining the algebraic derivations of the proofs.
2608.22834,https://arxiv.org/abs/2608.22834,2026-08,math.OC,an LLM,unnamed,"The counterexample below was initially obtained through an interactive use of an LLM, which was provided with both this PEP formulation and the convergence proofs from Section~\ref{sec:prox_bregman}; the latter indicate which inequalities in the PEP are expected to be active."
2608.23178,https://arxiv.org/abs/2608.23178,2026-08,math.OC,ChatGPT 5.6 Sol,openai,The authors have had active discussions with ChatGPT 5.6 Sol on several technical details of this work.
2608.24399,https://arxiv.org/abs/2608.24399,2026-08,math.OC,Claude Chat (Opus 5 and Fable),anthropic,"During the preparation of this work the authors used Claude Chat (Opus 5 and Fable) in order to refine words, provide critical assessments, and find overlooked references."
2608.24399,https://arxiv.org/abs/2608.24399,2026-08,math.OC,Copilot,microsoft,The authors also used Copilot to polish and document the companion code for better legibility and reproducibility of the results.
2608.25099,https://arxiv.org/abs/2608.25099,2026-08,math.OC,Claude Opus-4.8,anthropic,"We deploy three popular LLM models, GPT-5.4-Mini, Gemini-2.5-Flash, and Claude Opus-4.8, on a LangGraph implementation of our framework."
2608.25099,https://arxiv.org/abs/2608.25099,2026-08,math.OC,GPT-5.4-Mini,openai,"We deploy three popular LLM models, GPT-5.4-Mini, Gemini-2.5-Flash, and Claude Opus-4.8, on a LangGraph implementation of our framework."
2608.25099,https://arxiv.org/abs/2608.25099,2026-08,math.OC,Gemini-2.5-Flash,google,"We deploy three popular LLM models, GPT-5.4-Mini, Gemini-2.5-Flash, and Claude Opus-4.8, on a LangGraph implementation of our framework."
2608.25145,https://arxiv.org/abs/2608.25145,2026-08,math.OC,OpenAI ChatGPT,openai,"OpenAI ChatGPT was used during manuscript preparation for editorial review, language revision, and assistance with proof, literature, and code review."
2608.25281,https://arxiv.org/abs/2608.25281,2026-08,math.OC,ChatGPT (OpenAI),openai,"ChatGPT (OpenAI) was used for partial assistance with developing code for the numerical solvers, which the authors thoroughly reviewed and verified."
2608.26395,https://arxiv.org/abs/2608.26395,2026-08,math.OC,OpenAI Codex,openai,OpenAI Codex was used to orchestrate and automate the numerous optimization tasks in Section \ref{sec:numerics} and to process the results.
2608.26639,https://arxiv.org/abs/2608.26639,2026-08,math.OC,Clemson RCD LLM Service,,It also used open-weight language models hosted by Clemson University and made available through the Clemson RCD LLM Service.
2608.26639,https://arxiv.org/abs/2608.26639,2026-08,math.OC,OpenAI ChatGPT 5.6 (Sol),openai,The OpenAI ChatGPT 5.6 (Sol) model was then used to assist in generating candidate extreme rays and preliminary arguments for analyzing these remaining configurations and constructing the lifted convex hull semidefinite representation.
2608.26639,https://arxiv.org/abs/2608.26639,2026-08,math.OC,open-weight language models hosted by Clemson University,,It also used open-weight language models hosted by Clemson University and made available through the Clemson RCD LLM Service.
2608.26688,https://arxiv.org/abs/2608.26688,2026-08,math.OC,Chatgpt 5.6,openai,"The authors used Chatgpt 5.6 for assistance with proof exploration, verification, and manuscript preparation."
2608.26688,https://arxiv.org/abs/2608.26688,2026-08,math.OC,Lean,,The mathematical statements and proofs in this work were also formalized and mechanically verified in Lean available at \url{https://github.com/yuningyang19/parameter_free_gradient_p}.
2608.26719,https://arxiv.org/abs/2608.26719,2026-08,math.OC,\textsc{ChatGPT} (GPT-5.6 sol),openai,"Parts of this work were developed with the assistance of \textsc{ChatGPT} (GPT-5.6 sol), a proprietary large language model."
2608.26799,https://arxiv.org/abs/2608.26799,2026-08,math.OC,Codex,openai,"An accompanying Lean formalization, developed with Codex and available at \url{https://github.com/SiyuPan04/Lower-Bounds-for-Nonconvex-PL-Minimax-Optimization}, provides a formal verification of the deterministic first-order oracle lower bound established in this paper."
2608.26799,https://arxiv.org/abs/2608.26799,2026-08,math.OC,GPT-5.5 Pro,openai,The hard instance construction was developed through iterative collaboration first with \texttt{GPT-5.5 Pro}.
2608.26799,https://arxiv.org/abs/2608.26799,2026-08,math.OC,GPT-5.6 Sol Ultra,openai,"Subsequently, \texttt{GPT-5.6 Sol Ultra} was used to simplify the construction and improve the presentation of the proofs."
2608.26799,https://arxiv.org/abs/2608.26799,2026-08,math.OC,Lean,,"An accompanying Lean formalization, developed with Codex and available at \url{https://github.com/SiyuPan04/Lower-Bounds-for-Nonconvex-PL-Minimax-Optimization}, provides a formal verification of the deterministic first-order oracle lower bound established in this paper."
2608.27062,https://arxiv.org/abs/2608.27062,2026-08,math.OC,ChatGPT,openai,"Preliminary proof ideas for \cref{lem:CP_PSD3,lem:nno2_soc3} were developed with the assistance of ChatGPT."
2608.27222,https://arxiv.org/abs/2608.27222,2026-08,math.OC,Anthropic Claude,anthropic,"During the preparation of this work, the authors used Anthropic Claude to improve language, readability, and organization."
2608.27271,https://arxiv.org/abs/2608.27271,2026-08,math.OC,Grammarly,,"During the writing of this paper, the authors used Grammarly for grammar checking and language editing."
2608.27271,https://arxiv.org/abs/2608.27271,2026-08,math.OC,PolarRoute,,"PolarRoute \citep{smith2022autonomous}, an advanced AI- and data-driven maritime route-planning software, is used to generate travel time and battery consumption for the entire set of routes, including ship routes."
2608.27707,https://arxiv.org/abs/2608.27707,2026-08,math.OC,Claude models (Anthropic),anthropic,"Authors were assisted by Claude models (Anthropic) in the preparation of this work with figure generation, equation formatting, and grammatical editing."
2608.28899,https://arxiv.org/abs/2608.28899,2026-08,math.OC,ChatGPT 5.6 Sol,openai,ChatGPT 5.6 Sol and Claude Fable 5 were used extensively to review and polish later drafts of the manuscript.
2608.28899,https://arxiv.org/abs/2608.28899,2026-08,math.OC,ChatGPT-5.5,openai,All of our experiments involved hyperparameter sweeps and designs whose parallelization was aided through the use of ChatGPT-5.5 and Claude Opus 4.6.
2608.28899,https://arxiv.org/abs/2608.28899,2026-08,math.OC,Claude Fable 5,anthropic,ChatGPT 5.6 Sol and Claude Fable 5 were used extensively to review and polish later drafts of the manuscript.
2608.28899,https://arxiv.org/abs/2608.28899,2026-08,math.OC,Claude Opus 4.6,anthropic,All of our experiments involved hyperparameter sweeps and designs whose parallelization was aided through the use of ChatGPT-5.5 and Claude Opus 4.6.
2608.29479,https://arxiv.org/abs/2608.29479,2026-08,math.OC,Anthropic Claude,anthropic,"The generative AI assistants Google Gemini, OpenAI ChatGPT, and Anthropic Claude were used in the development, drafting, and checking of this manuscript, including literature and priority searches and numerical verification."
2608.29479,https://arxiv.org/abs/2608.29479,2026-08,math.OC,Google Gemini,google,"The generative AI assistants Google Gemini, OpenAI ChatGPT, and Anthropic Claude were used in the development, drafting, and checking of this manuscript, including literature and priority searches and numerical verification."
2608.29479,https://arxiv.org/abs/2608.29479,2026-08,math.OC,OpenAI ChatGPT,openai,"The generative AI assistants Google Gemini, OpenAI ChatGPT, and Anthropic Claude were used in the development, drafting, and checking of this manuscript, including literature and priority searches and numerical verification."
2608.29789,https://arxiv.org/abs/2608.29789,2026-08,math.OC,Qwen2.5-7B-Instruct,other,A pre-trained Qwen2.5-7B-Instruct model~\cite{yang2024qwen25} reads each question and its four options and produces a probability $f_y(x)$ over the options from the next-token logits of the choice letters.
2608.29789,https://arxiv.org/abs/2608.29789,2026-08,math.OC,ResNet-152,,We evaluate the CP and DRO estimators on the ImageNet validation set using the pre-trained ResNet-152 classifier.
2608.29871,https://arxiv.org/abs/2608.29871,2026-08,math.OC,GPT-5.6 Pro,openai,"During the preparation of this work, the authors used GPT-5.6 Pro to proofread drafts written by the authors."
2608.30843,https://arxiv.org/abs/2608.30843,2026-08,math.OC,ChatGPT 5.5 Pro,openai,"During the preparation of this work, the authors used ChatGPT 5.5 Pro in order to develop the main proof; it was developed over multiple queries, and in the queries the authors included drafts of incomplete attempts to prove the statement which were produced by the authors."
2608.00838,https://arxiv.org/abs/2608.00838,2026-08,math.PR,"ChatGPT, versions 5.2--5.5",openai,"In preparing this work we used ChatGPT, versions 5.2--5.5, via ChatGPT and Codex, for the following purposes: discussion of parts of the proof strategy, in the course of which the model suggested an approach for some arguments that we then worked out and wrote up in full; clarifying the exposition of proofs; improving phrasing; producing a first draft of parts of Section~\ref{sec:numerics}, which we revised; and assisting with the numerical experiments."
2608.00838,https://arxiv.org/abs/2608.00838,2026-08,math.PR,"Claude, version Opus 4.8 and 5",anthropic,"We also used Claude, version Opus 4.8 and 5, for proofreading."
2608.00838,https://arxiv.org/abs/2608.00838,2026-08,math.PR,Codex,openai,"In preparing this work we used ChatGPT, versions 5.2--5.5, via ChatGPT and Codex, for the following purposes: discussion of parts of the proof strategy, in the course of which the model suggested an approach for some arguments that we then worked out and wrote up in full; clarifying the exposition of proofs; improving phrasing; producing a first draft of parts of Section~\ref{sec:numerics}, which we revised; and assisting with the numerical experiments."
2608.01279,https://arxiv.org/abs/2608.01279,2026-08,math.PR,OpenAI's ChatGPT,openai,The author used OpenAI's ChatGPT as an assistance tool for language editing and exploratory checking of some calculations.
2608.01516,https://arxiv.org/abs/2608.01516,2026-08,math.PR,ChatGPT,openai,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references."
2608.02417,https://arxiv.org/abs/2608.02417,2026-08,math.PR,GPT 5.5,openai,"The author used GPT 5.5 as a tool for mathematical brainstorming, restructuring, and editorial assistance while preparing the manuscript."
2608.02956,https://arxiv.org/abs/2608.02956,2026-08,math.PR,OpenAI's GPT-5.6 Sol,openai,"During the development and revision of this article, the author used OpenAI's GPT-5.6 Sol to explore ideas, identify potentially relevant literature, and obtain feedback on the article's structure and exposition."
2608.03353,https://arxiv.org/abs/2608.03353,2026-08,math.PR,Claude Opus 5,anthropic,"This note was prepared with the assistance of Claude Opus 5, a large language model developed by Anthropic."
2608.03771,https://arxiv.org/abs/2608.03771,2026-08,math.PR,Large language models,unnamed,"Large language models were used to assist with some mathematical arguments, literature reviews, and manuscript checking."
2608.03922,https://arxiv.org/abs/2608.03922,2026-08,math.PR,ChatGPT,openai,"ChatGPT was used for language editing, stylistic suggestions, and draft wording for selected passages."
2608.04135,https://arxiv.org/abs/2608.04135,2026-08,math.PR,ChatGPT 5.6,openai,"That even they are not enough can be seen from the following example, suggested by ChatGPT 5.6 and illustrated in Fig.~\ref{fig:farey}."
2608.04716,https://arxiv.org/abs/2608.04716,2026-08,math.PR,Google Gemini,google,"She also acknowledges the use of AI-assisted tools (Microsoft Copilot, Google Gemini, OpenAI ChatGPT, and Perplexity) for language refinement and for improving the clarity and comprehensiveness of the literature review."
2608.04716,https://arxiv.org/abs/2608.04716,2026-08,math.PR,Microsoft Copilot,microsoft,"She also acknowledges the use of AI-assisted tools (Microsoft Copilot, Google Gemini, OpenAI ChatGPT, and Perplexity) for language refinement and for improving the clarity and comprehensiveness of the literature review."
2608.04716,https://arxiv.org/abs/2608.04716,2026-08,math.PR,OpenAI ChatGPT,openai,"She also acknowledges the use of AI-assisted tools (Microsoft Copilot, Google Gemini, OpenAI ChatGPT, and Perplexity) for language refinement and for improving the clarity and comprehensiveness of the literature review."
2608.04716,https://arxiv.org/abs/2608.04716,2026-08,math.PR,Perplexity,other,"She also acknowledges the use of AI-assisted tools (Microsoft Copilot, Google Gemini, OpenAI ChatGPT, and Perplexity) for language refinement and for improving the clarity and comprehensiveness of the literature review."
2608.04900,https://arxiv.org/abs/2608.04900,2026-08,math.PR,AI-assisted tools,unnamed,"The authors used AI-assisted tools for brainstorming proof strategies, checking algebraic manipulations, and improving exposition."
2608.05123,https://arxiv.org/abs/2608.05123,2026-08,math.PR,ChatGPT 5.6,openai,The models ChatGPT 5.6 and Opus 5 (as well as previous versions) were used.
2608.05123,https://arxiv.org/abs/2608.05123,2026-08,math.PR,Opus 5,anthropic,The models ChatGPT 5.6 and Opus 5 (as well as previous versions) were used.
2608.05931,https://arxiv.org/abs/2608.05931,2026-08,math.PR,AI tools,unnamed,"AI tools were used to aid in searching the literature, copy editing, and proofreading."
2608.06500,https://arxiv.org/abs/2608.06500,2026-08,math.PR,GPT-5.5,openai,"GPT-5.5 was used to in carrying out the analysis of functions $\phi_2(q;\beta)$ and $\psi(q;\beta,\gamma)$ in Appendices \ref{sec:proof-spin-glass} and \ref{sec:proof-free-energy-random-ferro}, respectively."
2608.06500,https://arxiv.org/abs/2608.06500,2026-08,math.PR,GPT-5.6,openai,GPT-5.6 was then used to check for mathematical and typographical issues upon completion of the manuscript.
2608.06523,https://arxiv.org/abs/2608.06523,2026-08,math.PR,large language models,unnamed,The proofs in the appendix were drafted by large language models and have not yet received their final authorial revision.
2608.06576,https://arxiv.org/abs/2608.06576,2026-08,math.PR,AI tools,unnamed,"AI tools were subsequently used to assist with a systematic review of the manuscript, including organizational and editorial improvements, language polishing, and checks of technical details."
2608.06816,https://arxiv.org/abs/2608.06816,2026-08,math.PR,Anthropic Claude Code (Claude 5 family),anthropic,"Anthropic Claude Code (Claude 5 family) and OpenAI Codex (GPT-5.6 family) were used extensively for proof exploration, software development, exact computational checks, literature discovery, and drafting and editing the manuscript."
2608.06816,https://arxiv.org/abs/2608.06816,2026-08,math.PR,OpenAI Codex (GPT-5.6 family),openai,"Anthropic Claude Code (Claude 5 family) and OpenAI Codex (GPT-5.6 family) were used extensively for proof exploration, software development, exact computational checks, literature discovery, and drafting and editing the manuscript."
2608.06925,https://arxiv.org/abs/2608.06925,2026-08,math.PR,Eureka,other,The main results of this paper were obtained by Eureka and subsequently verified by the authors.
2608.07042,https://arxiv.org/abs/2608.07042,2026-08,math.PR,"claude.ai, ``Sonnet 5''",anthropic,"In our case, an elementary way to see it\footnote{suggested by \texttt{claude.ai}, ``Sonnet 5''.} is to write, for any $M>0$:"
2608.07410,https://arxiv.org/abs/2608.07410,2026-08,math.PR,generative AI tools,unnamed,"During the preparation of this work, the authors used generative AI tools to accelerate drafting and revision."
2608.07842,https://arxiv.org/abs/2608.07842,2026-08,math.PR,Claude Fable $5$,anthropic,Claude Fable $5$ was used in the drafting of this note.
2608.08242,https://arxiv.org/abs/2608.08242,2026-08,math.PR,Codex,openai,"This paper was developed through an extended mathematical collaboration with OpenAI's ChatGPT, using the GPT-5.6 Sol model and Codex through a ChatGPT Plus account."
2608.08242,https://arxiv.org/abs/2608.08242,2026-08,math.PR,GPT-5.6 Sol model,openai,"This paper was developed through an extended mathematical collaboration with OpenAI's ChatGPT, using the GPT-5.6 Sol model and Codex through a ChatGPT Plus account."
2608.08242,https://arxiv.org/abs/2608.08242,2026-08,math.PR,OpenAI's ChatGPT,openai,"This paper was developed through an extended mathematical collaboration with OpenAI's ChatGPT, using the GPT-5.6 Sol model and Codex through a ChatGPT Plus account."
2608.08565,https://arxiv.org/abs/2608.08565,2026-08,math.PR,OpenAI's ChatGPT,openai,"OpenAI's ChatGPT was used to assist with English-language editing, exposition, and pre-submission review of the manuscript."
2608.08752,https://arxiv.org/abs/2608.08752,2026-08,math.PR,GPT-5.6 Pro,openai,Most of the formal arguments in this paper were initially generated by GPT-5.6 Pro.
2608.08756,https://arxiv.org/abs/2608.08756,2026-08,math.PR,"ChatGPT (GPT-5.6, OpenAI)",openai,"The author used ChatGPT (GPT-5.6, OpenAI) interactively in developing proofs and refining the presentation, and takes full responsibility for the mathematical content."
2608.09368,https://arxiv.org/abs/2608.09368,2026-08,math.PR,OpenAI's ChatGPT (GPT-5.6 Sol),openai,"OpenAI's ChatGPT (GPT-5.6 Sol) was used to assist with discovering and developing the proof, preparing an initial draft, and refining the wording."
2608.09419,https://arxiv.org/abs/2608.09419,2026-08,math.PR,AI tools,unnamed,AI tools were used to improve the quality of the English in the text.
2608.09419,https://arxiv.org/abs/2608.09419,2026-08,math.PR,Google AI,google,"To create Figure \ref{fig1}, I turned to Google AI."
2608.09465,https://arxiv.org/abs/2608.09465,2026-08,math.PR,Claude (Sonnet 5 and Fable 5),anthropic,The authors used Claude (Sonnet 5 and Fable 5) interactively to assist with developing the simulation code for \Cref{fig:1} and checking the manuscript for mathematical and typographical errors.
2608.09881,https://arxiv.org/abs/2608.09881,2026-08,math.PR,Codex,openai,The authors used OpenAI's ChatGPT and Codex large language models as writing tools during the preparation of this manuscript.
2608.09881,https://arxiv.org/abs/2608.09881,2026-08,math.PR,OpenAI's ChatGPT,openai,The authors used OpenAI's ChatGPT and Codex large language models as writing tools during the preparation of this manuscript.
2608.10184,https://arxiv.org/abs/2608.10184,2026-08,math.PR,5.5,,"Specifically, we used ChatGPT 5.4 and 5.5 to explore several possible proof strategies."
2608.10184,https://arxiv.org/abs/2608.10184,2026-08,math.PR,ChatGPT 5.4,openai,"Specifically, we used ChatGPT 5.4 and 5.5 to explore several possible proof strategies."
2608.10184,https://arxiv.org/abs/2608.10184,2026-08,math.PR,GPT 5.6,openai,"Given an earlier draft, GPT 5.6 helped repair and complete several arguments, including the tightened head-tail decomposition in Lemma \ref{lem:regularity} and the decomposition used in the proof of Proposition~\ref{prop:hybrid-gap}, which ultimately led to the completion of the proofs."
2608.10654,https://arxiv.org/abs/2608.10654,2026-08,math.PR,ChatGPT (GPT-5.6 Sol),openai,ChatGPT (GPT-5.6 Sol) was used to assist in generating ideas for some of the mathematical arguments and to improve the language and presentation of this manuscript.
2608.10992,https://arxiv.org/abs/2608.10992,2026-08,math.PR,OpenAI's ChatGPT (GPT-5.6 Sol),openai,"Generative AI tools, including OpenAI's ChatGPT (GPT-5.6 Sol), were used during the exploratory stages of this work and in the preparation of the manuscript."
2608.11031,https://arxiv.org/abs/2608.11031,2026-08,math.PR,ChatGPT Pro (versions 5.5 and 5.6),openai,"ChatGPT Pro (versions 5.5 and 5.6) was used to generate an initial proof sketch for the information-estimation inequality in Appendix \ref{sec:i-MMSE}, specifically in response to the authors' query regarding whether the inequality holds for the Cauchy additive channel."
2608.11031,https://arxiv.org/abs/2608.11031,2026-08,math.PR,an internal model at OpenAI,openai,"During the preparation of this manuscript, we learned of an independent alternate proof of the Bernoulli theorem generated by an internal model at OpenAI \cite{oai}."
2608.11198,https://arxiv.org/abs/2608.11198,2026-08,math.PR,Codex-GPT 5.5,openai,The program was written with the help of Codex-GPT 5.5 and verified by the authors.
2608.12147,https://arxiv.org/abs/2608.12147,2026-08,math.PR,ChatGPT (OpenAI),openai,"During the preparation of this work, the author used ChatGPT (OpenAI) as an auxiliary tool for language and stylistic editing, organization of the presentation, and secondary consistency checks."
2608.12151,https://arxiv.org/abs/2608.12151,2026-08,math.PR,ChatGPT (OpenAI),openai,"During the preparation of this work, the author used ChatGPT (OpenAI) as an auxiliary tool for language and stylistic editing, organization of the presentation, and secondary consistency checks."
2608.12188,https://arxiv.org/abs/2608.12188,2026-08,math.PR,Generative AI tools,unnamed,Generative AI tools assisted with exploratory discussions concerning \eqref{eq:condition-Delta} and with language editing.
2608.12242,https://arxiv.org/abs/2608.12242,2026-08,math.PR,Lean 4,,"The author acknowledges assistance from OpenAI ChatGPT 5.6 Sol Ultra in developing and editing the manuscript, conducting literature searches, checking algebraic and probabilistic arguments, generating and refining the Lean 4 formalization, and tracing formal declarations to the corresponding mathematical statements."
2608.12242,https://arxiv.org/abs/2608.12242,2026-08,math.PR,OpenAI ChatGPT 5.6 Sol Ultra,openai,"The author acknowledges assistance from OpenAI ChatGPT 5.6 Sol Ultra in developing and editing the manuscript, conducting literature searches, checking algebraic and probabilistic arguments, generating and refining the Lean 4 formalization, and tracing formal declarations to the corresponding mathematical statements."
2608.12415,https://arxiv.org/abs/2608.12415,2026-08,math.PR,generative AI tools,unnamed,We used generative AI tools to help polish the writing.
2608.12492,https://arxiv.org/abs/2608.12492,2026-08,math.PR,ChatGPT Work/Codex,openai,"During July--August 2026, the author used ChatGPT Work/Codex, principally GPT-5.6 Sol Ultra, for critical reading, stress-testing of arguments, detection of errors and counterexamples, and bibliographic orientation."
2608.12492,https://arxiv.org/abs/2608.12492,2026-08,math.PR,GPT-5.6 Sol Ultra,openai,"During July--August 2026, the author used ChatGPT Work/Codex, principally GPT-5.6 Sol Ultra, for critical reading, stress-testing of arguments, detection of errors and counterexamples, and bibliographic orientation."
2608.13208,https://arxiv.org/abs/2608.13208,2026-08,math.PR,Claude (Anthropic),anthropic,The code for the simulation discussed in Section \ref{sec:SOC} was written with the assistance of Claude (Anthropic).
2608.13361,https://arxiv.org/abs/2608.13361,2026-08,math.PR,ChatGPT (GPT-5.5),openai,"In particular, ChatGPT (GPT-5.5) identified an issue in an earlier version of the proof of Proposition~\ref{lem:only:moderate:traps:visited}: contrary to our initial claim, the random variable used in that argument did not have the uniformly bounded density required for \eqref{eq:error-1}."
2608.13361,https://arxiv.org/abs/2608.13361,2026-08,math.PR,Large language models,unnamed,Large language models were used in the preparation of this paper.
2608.13374,https://arxiv.org/abs/2608.13374,2026-08,math.PR,ChatGPT 5.6,openai,"Claude Fable 5 and ChatGPT 5.6 were used in editing the manuscript, checking for errors, and filling in routine technical details; in particular, these models proved useful in correcting an error in a previous version of Theorem~\ref{thm:discrete_bound}."
2608.13374,https://arxiv.org/abs/2608.13374,2026-08,math.PR,Claude Fable 5,anthropic,"Claude Fable 5 and ChatGPT 5.6 were used in editing the manuscript, checking for errors, and filling in routine technical details; in particular, these models proved useful in correcting an error in a previous version of Theorem~\ref{thm:discrete_bound}."
2608.13677,https://arxiv.org/abs/2608.13677,2026-08,math.PR,ChatGPT 5.6 Sol,openai,"But, the credit for the core idea behind the main theorem and proof in the context of Ising Glauber dynamics belongs to \texttt{ChatGPT 5.6 Sol}."
2608.14475,https://arxiv.org/abs/2608.14475,2026-08,math.PR,ChatGPT (OpenAI),openai,"Large language models, ChatGPT (OpenAI), were used initially to help relate calculations developed by the author to relevant mathematical frameworks and references."
2608.15344,https://arxiv.org/abs/2608.15344,2026-08,math.PR,GPT-5.6 Sol Pro,openai,This work was developed in collaboration with GPT-5.6 Sol Pro.
2608.15515,https://arxiv.org/abs/2608.15515,2026-08,math.PR,Odin Automatic AI Research Agent,,Odin Automatic AI Research Agent was used to discover the proof.
2608.15616,https://arxiv.org/abs/2608.15616,2026-08,math.PR,OpenAI’s ChatGPT [5.6 Pro; accessed August 2026],openai,"At a late stage of preparation, the authors used OpenAI’s ChatGPT [5.6 Pro; accessed August 2026] for critical reading and language editing of the manuscript, including identifying passages and proof steps requiring further clarification."
